D,8556,1.9243,S,0.0,0.00,0,preroll
D,8650,1.9243,S,0.0,0.00,0,preroll
D,8746,1.9243,S,0.0,0.00,0,preroll
D,8841,1.9243,S,0.0,0.00,0,preroll
D,8937,1.9243,S,0.0,0.00,0,preroll
D,9033,1.9243,S,0.0,0.00,0,preroll
D,9129,1.9243,S,0.0,0.00,0,preroll
D,9225,1.9243,S,0.0,0.00,0,preroll
D,9321,1.9243,S,0.0,0.00,0,preroll
D,9416,1.9243,S,0.0,0.00,0,preroll
D,9510,1.9243,S,0.0,0.00,0,preroll
D,9606,1.9243,S,0.0,0.00,0,preroll
D,9702,1.9243,S,0.0,0.00,0,preroll
D,9798,1.9243,S,0.0,0.00,0,preroll
D,9894,1.9243,S,0.0,0.00,0,preroll
D,9990,1.9243,S,0.0,0.00,0,preroll
E,10052,tare (Z) sent
E,10665,tare settled at 0.0000 g
D,10755,0.0000,S,0.0,0.00,0,tare
E,10757,dose start: PID to 1.0000 g
D,10850,0.0000,S,0.0,0.00,0,dose
D,10955,0.0000,S,1.1,45.00,0,dose
D,11049,0.0000,S,2.4,45.00,0,dose
D,11143,0.0000,S,3.5,45.00,0,dose
D,11237,0.0000,S,4.6,45.00,0,dose
D,11331,0.0000,S,5.8,45.00,0,dose
D,11425,0.0000,S,6.9,45.00,0,dose
D,11519,0.0000,S,8.0,45.00,0,dose
D,11615,0.0000,S,9.1,45.00,0,dose
D,11711,0.0000,S,10.3,45.00,0,dose
D,11806,0.0071,U,11.4,45.00,0,dose
D,11901,0.0133,U,12.6,45.00,0,dose
D,11998,0.0215,U,13.7,45.00,0,dose
D,12093,0.0310,U,14.9,45.00,0,dose
D,12188,0.0413,U,16.0,45.00,0,dose
D,12283,0.0524,U,17.2,45.00,0,dose
D,12379,0.0640,U,18.3,45.00,0,dose
D,12474,0.0753,U,19.5,45.00,0,dose
D,12571,0.0852,U,20.6,45.00,0,dose
D,12666,0.0928,U,21.8,45.00,0,dose
D,12762,0.0980,U,22.9,45.00,0,dose
D,12858,0.1010,U,24.1,45.00,0,dose
D,12953,0.1024,U,25.0,45.00,0,dose
D,13049,0.1034,U,25.0,45.00,0,dose
D,13143,0.1052,U,25.0,45.00,0,dose
D,13239,0.1088,U,25.0,45.00,0,dose
D,13335,0.1147,U,25.0,45.00,0,dose
D,13431,0.1228,U,25.0,45.00,0,dose
D,13526,0.1333,U,25.0,45.00,0,dose
D,13622,0.1461,U,25.0,45.00,0,dose
D,13718,0.1616,U,25.0,45.00,0,dose
D,13814,0.1805,U,25.0,45.00,0,dose
D,13910,0.2031,U,25.0,45.00,0,dose
D,14004,0.2296,U,25.0,45.00,0,dose
D,14100,0.2589,U,25.0,45.00,0,dose
D,14195,0.2881,U,25.0,45.00,0,dose
D,14291,0.3136,U,25.0,45.00,0,dose
D,14387,0.3324,U,25.0,45.00,0,dose
D,14483,0.3438,U,25.0,45.00,0,dose
D,14579,0.3490,U,25.0,45.00,0,dose
D,14675,0.3501,U,25.0,45.00,0,dose
D,14770,0.3500,U,25.0,45.00,0,dose
D,14864,0.3513,U,25.0,45.00,0,dose
D,14960,0.3559,U,25.0,45.00,0,dose
D,15056,0.3649,U,25.0,45.00,0,dose
D,15152,0.3789,U,25.0,45.00,0,dose
D,15248,0.3980,U,25.0,45.00,0,dose
D,15343,0.4221,U,25.0,45.00,0,dose
D,15439,0.4503,U,25.0,45.00,0,dose
D,15535,0.4799,U,25.0,45.00,0,dose
D,15631,0.5067,U,25.0,45.00,0,dose
D,15727,0.5268,U,25.0,45.00,0,dose
D,15821,0.5387,U,25.0,45.00,0,dose
D,15917,0.5439,U,25.0,45.00,0,dose
D,16012,0.5450,U,25.0,45.00,0,dose
D,16108,0.5450,U,25.0,45.00,0,dose
D,16204,0.5465,U,25.0,45.00,0,dose
D,16300,0.5517,U,25.0,45.00,0,dose
D,16396,0.5614,U,25.0,45.00,0,dose
D,16492,0.5765,U,25.0,44.40,0,dose
D,16587,0.5970,U,25.0,42.80,0,dose
D,16681,0.6226,U,25.0,40.41,0,dose
D,16777,0.6518,U,25.0,37.23,0,dose
D,16882,0.6818,U,25.0,33.49,0,dose
D,16976,0.7086,U,25.0,29.63,0,dose
D,17070,0.7289,U,25.0,25.78,0,dose
D,17164,0.7412,U,25.0,22.61,0,dose
D,17258,0.7465,U,25.0,20.39,0,dose
D,17352,0.7476,U,25.0,19.15,0,dose
D,17448,0.7479,U,25.0,18.56,0,dose
D,17542,0.7503,U,25.0,18.35,0,dose
D,17638,0.7560,U,25.0,18.00,0,dose
D,17734,0.7648,U,25.0,17.35,0,dose
D,17829,0.7758,U,25.0,16.34,0,dose
D,17926,0.7877,U,25.0,15.06,0,dose
D,18021,0.7998,U,25.0,13.82,0,dose
D,18117,0.8120,U,25.0,12.79,0,dose
D,18213,0.8240,U,25.0,12.14,0,dose
D,18309,0.8354,U,25.0,11.86,0,dose
D,18403,0.8463,U,25.0,11.79,0,dose
D,18499,0.8564,U,25.0,11.95,0,dose
D,18594,0.8650,U,25.0,11.98,0,dose
D,18690,0.8706,U,25.0,11.69,0,dose
D,18786,0.8727,U,25.0,11.23,0,dose
D,18882,0.8722,U,25.0,10.82,0,dose
D,18978,0.8709,U,25.0,10.67,0,dose
D,19074,0.8698,U,25.0,10.89,0,dose
D,19170,0.8692,U,25.0,11.42,0,dose
D,19265,0.8691,U,25.0,12.25,0,dose
D,19359,0.8690,U,25.0,13.31,0,dose
D,19455,0.8690,U,25.0,14.51,0,dose
D,19551,0.8690,U,25.0,15.83,0,dose
D,19647,0.8690,U,25.0,17.14,0,dose
D,19743,0.8690,S,25.0,18.47,0,dose
D,19838,0.8690,S,25.0,19.80,0,dose
D,19934,0.8690,S,25.0,21.10,0,dose
D,20030,0.8690,S,25.0,22.34,0,dose
D,20126,0.8690,S,25.0,23.48,0,dose
D,20220,0.8690,S,25.0,24.42,0,dose
D,20316,0.8693,U,25.0,25.08,0,dose
D,20412,0.8763,U,25.0,25.42,0,dose
D,20507,0.8847,U,25.0,24.83,0,dose
D,20603,0.8964,U,25.0,23.53,0,dose
D,20699,0.9097,U,25.0,21.48,0,dose
D,20795,0.9226,U,25.0,18.84,0,dose
D,20891,0.9341,U,25.0,15.89,0,dose
D,20986,0.9443,U,25.0,12.89,0,dose
D,21080,0.9537,U,25.0,10.01,0,dose
D,21176,0.9623,U,25.0,7.28,0,dose
D,21272,0.9703,U,25.0,0.00,0,dose
D,21368,0.9775,U,23.8,0.00,0,dose
D,21464,0.9844,U,22.7,0.00,0,dose
D,21560,0.9911,U,21.5,0.00,0,dose
D,21655,0.9971,U,20.4,0.00,0,dose
D,21751,1.0014,U,19.3,0.00,0,dose
D,21847,1.0033,U,18.1,0.00,0,dose
E,21852,overshoot guard tripped at 1.0033 g
D,21944,1.0034,U,18.1,0.00,0,dose
D,22037,1.0026,U,18.1,0.00,0,dose
D,22133,1.0018,U,18.1,0.00,0,dose
D,22229,1.0014,U,18.1,0.00,0,dose
D,22324,1.0013,U,18.1,0.00,0,dose
D,22420,1.0013,U,18.1,0.00,0,dose
D,22516,1.0013,U,18.1,0.00,0,dose
D,22612,1.0013,U,18.1,0.00,0,dose
D,22708,1.0013,S,18.1,0.00,0,dose
D,22804,1.0013,S,18.1,0.00,0,dose
D,22898,1.0013,S,18.1,0.00,0,dose
D,22994,1.0013,S,18.1,0.00,0,dose
D,23089,1.0013,S,18.1,0.00,0,dose
D,23185,1.0013,S,18.1,0.00,0,dose
D,23281,1.0013,S,18.1,0.00,0,dose
D,23377,1.0013,S,18.1,0.00,0,dose
D,23473,1.0013,S,18.1,0.00,0,dose
D,23569,1.0012,S,18.1,0.00,0,dose
D,23664,1.0012,S,18.1,0.00,0,dose
D,23769,1.0012,S,18.1,0.00,0,dose
D,23962,1.0012,S,18.1,0.00,0,dose
D,24142,1.0012,S,18.1,0.00,0,dose
D,24238,1.0012,S,18.1,0.00,0,dose
D,24334,1.0012,S,18.1,0.00,0,dose
E,24430,postroll start
D,24525,1.0012,S,18.1,0.00,0,postroll
D,24621,1.0012,S,18.1,0.00,0,postroll
D,24715,1.0012,S,18.1,0.00,0,postroll
D,24811,1.0012,S,18.1,0.00,0,postroll
D,24907,1.0012,S,18.1,0.00,0,postroll
D,25003,1.0012,S,18.1,0.00,0,postroll
D,25099,1.0012,S,18.1,0.00,0,postroll
D,25194,1.0012,S,18.1,0.00,0,postroll
D,25290,1.0012,S,18.1,0.00,0,postroll
D,25386,1.0012,S,18.1,0.00,0,postroll
D,25482,1.0012,S,18.1,0.00,0,postroll
D,25576,1.0012,S,18.1,0.00,0,postroll
D,25672,1.0012,S,18.1,0.00,0,postroll
D,25768,1.0012,S,18.1,0.00,0,postroll
D,25863,1.0012,S,18.1,0.00,0,postroll
D,25959,1.0012,S,18.1,0.00,0,postroll
D,26055,1.0012,S,18.1,0.00,0,postroll
D,26151,1.0012,S,18.1,0.00,0,postroll
D,26247,1.0012,S,18.1,0.00,0,postroll
D,26343,1.0012,S,18.1,0.00,0,postroll
D,26437,1.0012,S,18.1,0.00,0,postroll
D,26532,1.0012,S,18.1,0.00,0,postroll
D,26628,1.0012,S,18.1,0.00,0,postroll
D,26724,1.0012,S,18.1,0.00,0,postroll
D,26820,1.0012,S,18.1,0.00,0,postroll
D,26916,1.0012,S,18.1,0.00,0,postroll
D,27012,1.0012,S,18.1,0.00,0,postroll
D,27108,1.0012,S,18.1,0.00,0,postroll
D,27204,1.0012,S,18.1,0.00,0,postroll
D,27300,1.0012,S,18.1,0.00,0,postroll
D,27393,1.0012,S,18.1,0.00,0,postroll
D,27489,1.0012,S,18.1,0.00,0,postroll
D,27585,1.0012,S,18.1,0.00,0,postroll
D,27681,1.0012,S,18.1,0.00,0,postroll
D,27777,1.0012,S,18.1,0.00,0,postroll
D,27873,1.0012,S,18.1,0.00,0,postroll
D,27969,1.0012,S,18.1,0.00,0,postroll
D,28064,1.0012,S,18.1,0.00,0,postroll
D,28160,1.0012,S,18.1,0.00,0,postroll
D,28254,1.0012,S,18.1,0.00,0,postroll
D,28350,1.0012,S,18.1,0.00,0,postroll
D,28446,1.0012,S,18.1,0.00,0,postroll
D,28542,1.0012,S,18.1,0.00,0,postroll
D,28638,1.0012,S,18.1,0.00,0,postroll
D,28733,1.0012,S,18.1,0.00,0,postroll
D,28829,1.0012,S,18.1,0.00,0,postroll
D,28925,1.0012,S,18.1,0.00,0,postroll
D,29021,1.0012,S,18.1,0.00,0,postroll
D,29115,1.0012,S,18.1,0.00,0,postroll
D,29211,1.0012,S,18.1,0.00,0,postroll
D,29307,1.0012,S,18.1,0.00,0,postroll
D,29402,1.0012,S,18.1,0.00,0,postroll
D,29498,1.0012,S,18.1,0.00,0,postroll
D,29594,1.0012,S,18.1,0.00,0,postroll
D,29690,1.0012,S,18.1,0.00,0,postroll
D,29786,1.0012,S,18.1,0.00,0,postroll
D,29882,1.0012,S,18.1,0.00,0,postroll
D,29978,1.0012,S,18.1,0.00,0,postroll
D,30071,1.0012,S,18.1,0.00,0,postroll
D,30167,1.0012,S,18.1,0.00,0,postroll
D,30263,1.0012,S,18.1,0.00,0,postroll
D,30359,1.0012,S,18.1,0.00,0,postroll
D,30455,1.0012,S,18.1,0.00,0,postroll
D,30551,1.0012,S,18.1,0.00,0,postroll
D,30646,1.0012,S,18.1,0.00,0,postroll
D,30742,1.0012,S,18.1,0.00,0,postroll
D,30838,1.0012,S,18.1,0.00,0,postroll
D,30932,1.0012,S,18.1,0.00,0,postroll
D,31028,1.0012,S,18.1,0.00,0,postroll
D,31124,1.0012,S,18.1,0.00,0,postroll
D,31219,1.0012,S,18.1,0.00,0,postroll
D,31315,1.0012,S,18.1,0.00,0,postroll
D,31411,1.0012,S,18.1,0.00,0,postroll
D,31507,1.0012,S,18.1,0.00,0,postroll
D,31603,1.0012,S,18.1,0.00,0,postroll
D,31699,1.0012,S,18.1,0.00,0,postroll
D,31793,1.0012,S,18.1,0.00,0,postroll
D,31888,1.0012,S,18.1,0.00,0,postroll
D,31984,1.0012,S,18.1,0.00,0,postroll
D,32080,1.0012,S,18.1,0.00,0,postroll
D,32176,1.0012,S,18.1,0.00,0,postroll
D,32272,1.0012,S,18.1,0.00,0,postroll
D,32368,1.0012,S,18.1,0.00,0,postroll
D,32463,1.0012,S,18.1,0.00,0,postroll
D,32559,1.0012,S,18.1,0.00,0,postroll
D,32653,1.0012,S,18.1,0.00,0,postroll
D,32749,1.0012,S,18.1,0.00,0,postroll
D,32845,1.0012,S,18.1,0.00,0,postroll
D,32941,1.0012,S,18.1,0.00,0,postroll
D,33037,1.0012,S,18.1,0.00,0,postroll
D,33132,1.0012,S,18.1,0.00,0,postroll
D,33228,1.0012,S,18.1,0.00,0,postroll
D,33324,1.0012,S,18.1,0.00,0,postroll
D,33420,1.0012,S,18.1,0.00,0,postroll
D,33516,1.0012,S,18.1,0.00,0,postroll
D,33610,1.0012,S,18.1,0.00,0,postroll
D,33705,1.0012,S,18.1,0.00,0,postroll
D,33801,1.0012,S,18.1,0.00,0,postroll
D,33897,1.0012,S,18.1,0.00,0,postroll
D,33993,1.0012,S,18.1,0.00,0,postroll
D,34089,1.0012,S,18.1,0.00,0,postroll
D,34185,1.0012,S,18.1,0.00,0,postroll
D,34281,1.0012,S,18.1,0.00,0,postroll
D,34376,1.0012,S,18.1,0.00,0,postroll
D,34470,1.0012,S,18.1,0.00,0,home
D,34566,1.0012,S,15.1,0.00,0,home
D,34662,1.0012,S,12.1,0.00,0,home
D,34758,1.0012,S,9.1,0.00,0,home
D,34854,1.0012,S,6.1,0.00,0,home
D,34949,1.0012,S,3.1,0.00,0,home
D,35045,1.0012,S,0.1,0.00,0,home
E,35143,final stable weigh: 1.0012 g
SUMMARY,status=ok,final_g=1.0012,target_g=1.0000,taps=0
